"state","candidate_name","pollster_rating_name","predicted_pct"
"Wisconsin","Joe Biden","Marquette University Law School",42.0091599476002
"Wisconsin","Donald Trump","Marquette University Law School",46.6257385420089
"Wisconsin","Joe Biden","Marquette University Law School",41.961141456353
"Wisconsin","Ron DeSantis","Marquette University Law School",42.9074810172626
"Wisconsin","Joe Biden","Marquette University Law School",41.9018462746361
"Wisconsin","Nikki Haley","Marquette University Law School",40.1748898443547
"Maine","Joe Biden","Digital Research",39.9059082341961
"Maine","Donald Trump","Digital Research",44.4041185087487
"Maine CD-1","Joe Biden","Digital Research",39.8083262669364
"Maine CD-1","Donald Trump","Digital Research",44.5039484083579
"Maine CD-2","Joe Biden","Digital Research",39.7444351157923
"Maine CD-2","Donald Trump","Digital Research",44.3765147262761
"Arizona","Joe Biden","Noble Predictive Insights",39.10042637218
"Arizona","Donald Trump","Noble Predictive Insights",43.8203362021848
"Arizona","Joe Biden","Noble Predictive Insights",39.5102877150266
"Arizona","Ron DeSantis","Noble Predictive Insights",40.1491638494816
"California","Joe Biden","University of California Berkeley Institute of Governmental Studies",39.6891108582755
"California","Donald Trump","University of California Berkeley Institute of Governmental Studies",43.8138384315832
"California","Joe Biden","University of California Berkeley Institute of Governmental Studies",39.699074206344
"California","Donald Trump","University of California Berkeley Institute of Governmental Studies",44.1418954481238
"California","Robert F. Kennedy","University of California Berkeley Institute of Governmental Studies",10.0282295689111
"California","Cornel West","University of California Berkeley Institute of Governmental Studies",0.863278811909101
"Nevada","Joe Biden","Tarrance Group",41.4183056136251
"Nevada","Donald Trump","Tarrance Group",45.7784319654534
"Pennsylvania","Joe Biden","Franklin & Marshall College Center for Opinion Research",39.6784365153581
"Pennsylvania","Donald Trump","Franklin & Marshall College Center for Opinion Research",44.2521068036037
"Massachusetts","Joe Biden","University of Massachusetts Department of Political Science/YouGov",37.9813330221758
"Massachusetts","Donald Trump","University of Massachusetts Department of Political Science/YouGov",42.4424546678452
"Massachusetts","Robert F. Kennedy","University of Massachusetts Department of Political Science/YouGov",8.14295702726258
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.4402677058206
"Ohio","Donald Trump","Ohio Northern University Institute for Civics and Public Policy",44.9828870678047
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.1609250337257
"Ohio","Ron DeSantis","Ohio Northern University Institute for Civics and Public Policy",41.3336674235373
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.5947748172597
"Ohio","Mike Pence","Ohio Northern University Institute for Civics and Public Policy",30.383648550927
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.3497529970478
"Ohio","Nikki Haley","Ohio Northern University Institute for Civics and Public Policy",38.7944118931104
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.6406041501087
"Ohio","Donald Trump","Ohio Northern University Institute for Civics and Public Policy",44.8854172499051
"Ohio","Robert F. Kennedy","Ohio Northern University Institute for Civics and Public Policy",11.0184089183234
"New York","Joe Biden","Siena College",39.4375472394667
"New York","Donald Trump","Siena College",43.739210276302
"New York","Joe Biden","Siena College",39.4112921274762
"New York","Donald Trump","Siena College",43.925148746878
"New York","Robert F. Kennedy","Siena College",9.8346239418564
"New York","Cornel West","Siena College",0.531949438432665
"California","Joe Biden","Public Policy Institute of California",40.3689835212026
"California","Donald Trump","Public Policy Institute of California",44.8915682211683
"Alaska","Joe Biden","Alaska Survey Research",39.6059955575715
"Alaska","Donald Trump","Alaska Survey Research",44.1846958895017
"Alaska","Joe Biden","Alaska Survey Research",39.9589741613648
"Alaska","Donald Trump","Alaska Survey Research",44.1114213486387
"Alaska","Robert F. Kennedy","Alaska Survey Research",10.2363437966336
"Texas","Joe Biden","YouGov",40.6004610707211
"Texas","Donald Trump","YouGov",45.3513679475899
"Texas","Joe Biden","YouGov",40.7089236617276
"Texas","Ron DeSantis","YouGov",41.7305933026839
"Texas","Joe Biden","YouGov",40.7505009108378
"Texas","Vivek G. Ramaswamy","YouGov",28.210192143357
"Texas","Joe Biden","YouGov",40.562137929154
"Texas","Nikki Haley","YouGov",38.5925438343945
"Texas","Joe Biden","YouGov",40.5254557900608
"Texas","Tim Scott","YouGov",30.1776341382047
"Texas","Joe Biden","YouGov",40.7055223050438
"Texas","Mike Pence","YouGov",30.7132965519419
"Tennessee","Joe Biden","Targoz Market Research",40.0798476701511
"Tennessee","Donald Trump","Targoz Market Research",44.4226203397087
"Tennessee","Joe Biden","Targoz Market Research",39.9484232826195
"Tennessee","Donald Trump","Targoz Market Research",44.573650219415
"Tennessee","Joe Biden","Targoz Market Research",40.1372256599774
"Tennessee","Donald Trump","Targoz Market Research",44.812700397744
"Tennessee","Robert F. Kennedy","Targoz Market Research",10.536426284297
"Tennessee","Joe Biden","Targoz Market Research",40.1840237738736
"Tennessee","Donald Trump","Targoz Market Research",44.5775435914041
"Tennessee","Robert F. Kennedy","Targoz Market Research",10.5485545183295
"Tennessee","Joe Biden","Targoz Market Research",40.1637820352944
"Tennessee","Donald Trump","Targoz Market Research",44.4745703975911
"Tennessee","Joe Manchin, III","Targoz Market Research",12.0536499609219
"Tennessee","Joe Biden","Targoz Market Research",40.0007947117425
"Tennessee","Donald Trump","Targoz Market Research",44.5356160537628
"Tennessee","Joe Manchin, III","Targoz Market Research",12.0626639809979
"Missouri","Joe Biden","Remington Research Group",40.6628428789405
"Missouri","Donald Trump","Remington Research Group",45.1768453161572
"Missouri","Joe Biden","Remington Research Group",40.7985746577531
"Missouri","Donald Trump","Remington Research Group",45.249869308051
"Missouri","Robert F. Kennedy","Remington Research Group",11.1623833578289
"Georgia","Joe Biden","Zogby Analytics",41.8763318339045
"Georgia","Donald Trump","Zogby Analytics",46.230717266289
"Georgia","Joe Biden","Zogby Analytics",41.7613207273701
"Georgia","Donald Trump","Zogby Analytics",46.3570086502494
"Georgia","Cornel West","Zogby Analytics",3.2481118196389
"Georgia","Robert F. Kennedy","Zogby Analytics",12.3198343147387
"Arizona","Joe Biden","Morning Consult",41.198467136243
"Arizona","Donald Trump","Morning Consult",45.7496589994176
"Georgia","Joe Biden","Morning Consult",41.0376731639132
"Georgia","Donald Trump","Morning Consult",45.5802578351111
"Michigan","Joe Biden","Morning Consult",40.9500573561937
"Michigan","Donald Trump","Morning Consult",45.7183898944227
"Nevada","Joe Biden","Morning Consult",40.8626745768911
"Nevada","Donald Trump","Morning Consult",45.6746098142282
"North Carolina","Joe Biden","Morning Consult",41.0397056453626
"North Carolina","Donald Trump","Morning Consult",45.5708225146533
"Pennsylvania","Joe Biden","Morning Consult",41.1962048828626
"Pennsylvania","Donald Trump","Morning Consult",45.8250695072391
"Wisconsin","Joe Biden","Morning Consult",40.9664360382309
"Wisconsin","Donald Trump","Morning Consult",45.7177058494629
"Michigan","Joe Biden","Redfield & Wilton Strategies",39.1117616356668
"Michigan","Donald Trump","Redfield & Wilton Strategies",43.5969594369424
"Michigan","Joe Biden","Redfield & Wilton Strategies",39.1855737581756
"Michigan","Donald Trump","Redfield & Wilton Strategies",43.6422280914446
"Michigan","Robert F. Kennedy","Redfield & Wilton Strategies",9.73619792987702
"Arizona","Joe Biden","Redfield & Wilton Strategies",39.3453570615625
"Arizona","Donald Trump","Redfield & Wilton Strategies",43.432501686929
"Arizona","Joe Biden","Redfield & Wilton Strategies",39.2372908918673
"Arizona","Donald Trump","Redfield & Wilton Strategies",43.7252421474824
"Arizona","Robert F. Kennedy","Redfield & Wilton Strategies",9.53503256797215
"Florida","Joe Biden","Redfield & Wilton Strategies",39.1672762088925
"Florida","Donald Trump","Redfield & Wilton Strategies",43.9472950045515
"Florida","Joe Biden","Redfield & Wilton Strategies",39.3824106192655
"Florida","Donald Trump","Redfield & Wilton Strategies",43.9057866577231
"Florida","Robert F. Kennedy","Redfield & Wilton Strategies",9.82628424217367
"Georgia","Joe Biden","Redfield & Wilton Strategies",39.3137752825254
"Georgia","Donald Trump","Redfield & Wilton Strategies",43.69187305248
"Georgia","Joe Biden","Redfield & Wilton Strategies",39.2687332472485
"Georgia","Donald Trump","Redfield & Wilton Strategies",43.7052414819272
"Georgia","Robert F. Kennedy","Redfield & Wilton Strategies",9.66310688657807
"North Carolina","Joe Biden","Redfield & Wilton Strategies",39.269474317992
"North Carolina","Donald Trump","Redfield & Wilton Strategies",43.673596559495
"North Carolina","Joe Biden","Redfield & Wilton Strategies",39.0870911024602
"North Carolina","Donald Trump","Redfield & Wilton Strategies",43.7771443360627
"North Carolina","Robert F. Kennedy","Redfield & Wilton Strategies",9.62183691795895
"Pennsylvania","Joe Biden","Redfield & Wilton Strategies",39.4651038863831
"Pennsylvania","Donald Trump","Redfield & Wilton Strategies",43.7905906248807
"Pennsylvania","Joe Biden","Redfield & Wilton Strategies",39.3212079314622
"Pennsylvania","Donald Trump","Redfield & Wilton Strategies",43.7308874647824
"Pennsylvania","Robert F. Kennedy","Redfield & Wilton Strategies",9.70791664789938
"Michigan","Joe Biden","Marketing Resource Group (MRG)",38.322302213032
"Michigan","Donald Trump","Marketing Resource Group (MRG)",42.9022924264319
"Michigan","Gretchen Whitmer","Marketing Resource Group (MRG)",38.2112525829456
"Michigan","Donald Trump","Marketing Resource Group (MRG)",42.8641554775635
"Ohio","Joe Biden","Emerson College",40.7623611387983
"Ohio","Donald Trump","Emerson College",45.3045522914524
"Pennsylvania","Joe Biden","Emerson College",40.9147032587682
"Pennsylvania","Donald Trump","Emerson College",45.4348481615704
"Idaho","Joe Biden","Emerson College",40.9884665642386
"Idaho","Donald Trump","Emerson College",45.4817503966528
"Wisconsin","Joe Biden","Emerson College",40.9759971371361
"Wisconsin","Donald Trump","Emerson College",45.345371790945
"Missouri","Joe Biden","Emerson College",40.834304815154
"Missouri","Donald Trump","Emerson College",45.5698025944538
"Kansas","Joe Biden","Emerson College",40.9428149901639
"Kansas","Donald Trump","Emerson College",45.4507324064324
"West Virginia","Joe Biden","Emerson College",40.8707062164296
"West Virginia","Donald Trump","Emerson College",45.3150105896002
"Indiana","Joe Biden","Emerson College",41.0620960218501
"Indiana","Donald Trump","Emerson College",45.3640241138941
"Iowa","Joe Biden","Emerson College",40.8756043079286
"Iowa","Donald Trump","Emerson College",45.3912066109449
"Nebraska","Joe Biden","Emerson College",40.901709218484
"Nebraska","Donald Trump","Emerson College",45.235976838773
"North Dakota","Joe Biden","Emerson College",40.7639828268829
"North Dakota","Donald Trump","Emerson College",45.2896660471508
"South Dakota","Joe Biden","Emerson College",40.9605696543682
"South Dakota","Donald Trump","Emerson College",45.4289619418848
"Illinois","Joe Biden","Emerson College",40.8387207900005
"Illinois","Donald Trump","Emerson College",45.3616194997311
"Arkansas","Joe Biden","Emerson College",40.812804147713
"Arkansas","Donald Trump","Emerson College",45.335041900011
"Minnesota","Joe Biden","Emerson College",40.9270459860627
"Minnesota","Donald Trump","Emerson College",45.307673161893
"Michigan","Joe Biden","Emerson College",40.8878636859915
"Michigan","Donald Trump","Emerson College",45.2422381645718
"Colorado","Joe Biden","Emerson College",40.7772167228328
"Colorado","Donald Trump","Emerson College",45.3659923333068
"Montana","Joe Biden","Emerson College",40.8542409392216
"Montana","Donald Trump","Emerson College",45.4463340555316
"Wyoming","Joe Biden","Emerson College",41.0844514003546
"Wyoming","Donald Trump","Emerson College",45.3079808590522
"Tennessee","Joe Biden","Emerson College",40.7383556592638
"Tennessee","Donald Trump","Emerson College",45.5416412663362
"Kentucky","Joe Biden","Emerson College",40.8405618243003
"Kentucky","Donald Trump","Emerson College",45.3494809297484
"Oklahoma","Joe Biden","Emerson College",40.7074816047673
"Oklahoma","Donald Trump","Emerson College",45.2384806566931
"Nevada","Joe Biden","CNN",41.6733638030859
"Nevada","Donald Trump","CNN",46.4170520429206
"Pennsylvania","Joe Biden","Quinnipiac University",41.5642319563877
"Pennsylvania","Donald Trump","Quinnipiac University",46.0841294386771
"California","Joe Biden","Data Viewpoint",43.8285578604988
"California","Donald Trump","Data Viewpoint",48.3920917862216
"California","Joe Biden","Data Viewpoint",43.8556109468854
"California","Nikki Haley","Data Viewpoint",41.9164565378277
"Iowa","Joe Biden","Cygnal",41.0156258306682
"Iowa","Donald Trump","Cygnal",45.3093937817675
"Iowa","Gavin Newsom","Cygnal",35.9527949197091
"Iowa","Donald Trump","Cygnal",45.4006133653725
"Pennsylvania","Joe Biden","Susquehanna Polling & Research Inc.",42.913425417669
"Pennsylvania","Nikki Haley","Susquehanna Polling & Research Inc.",41.0738697784112
"Pennsylvania","Joe Biden","Susquehanna Polling & Research Inc.",43.0124204353733
"Pennsylvania","Donald Trump","Susquehanna Polling & Research Inc.",47.5780342605019
"Maryland","Joe Biden","Gonzales Research & Marketing Strategies Inc.",42.1567047712139
"Maryland","Donald Trump","Gonzales Research & Marketing Strategies Inc.",46.5875507115403
"Maryland","Joe Biden","Gonzales Research & Marketing Strategies Inc.",42.229488829046
"Maryland","Ron DeSantis","Gonzales Research & Marketing Strategies Inc.",43.2328834243571
"Maryland","Joe Biden","Gonzales Research & Marketing Strategies Inc.",42.3477825780606
"Maryland","Vivek G. Ramaswamy","Gonzales Research & Marketing Strategies Inc.",29.4910924665113
"Maryland","Joe Biden","Gonzales Research & Marketing Strategies Inc.",42.0543083364059
"Maryland","Nikki Haley","Gonzales Research & Marketing Strategies Inc.",40.4023574581396
"Michigan","Joe Biden","Public Policy Polling",42.7878261262975
"Michigan","Donald Trump","Public Policy Polling",47.4383619155454
"Pennsylvania","Joe Biden","Public Policy Polling",42.861236065051
"Pennsylvania","Donald Trump","Public Policy Polling",47.4449250058357
"Wisconsin","Joe Biden","Public Policy Polling",43.0227026852912
"Wisconsin","Donald Trump","Public Policy Polling",47.4013611633433
"Virginia","Joe Biden","Change Research",39.9887249300184
"Virginia","Donald Trump","Change Research",44.6829350780718
"Virginia","Joe Biden","Change Research",40.0614003833171
"Virginia","Donald Trump","Change Research",44.7389431986065
"Virginia","Cornel West","Change Research",1.51350466367033
"Virginia","Joe Biden","Change Research",39.9586036841568
"Virginia","Donald Trump","Change Research",44.5704135109028
"Virginia","Joe Manchin, III","Change Research",12.036390157928
"Virginia","Cornel West","Change Research",1.52268262599511
"Montana","Joe Biden","Change Research",40.203312234482
"Montana","Donald Trump","Change Research",44.7662866792434
"Montana","Joe Biden","Change Research",40.0708022517749
"Montana","Donald Trump","Change Research",44.8729935938332
"Montana","Cornel West","Change Research",1.4501499036991
"Montana","Joe Biden","Change Research",40.2394354538127
"Montana","Donald Trump","Change Research",44.6766466881834
"Montana","Joe Manchin, III","Change Research",12.0740028808305
"Montana","Cornel West","Change Research",1.41347758973049
"Ohio","Joe Biden","Change Research",40.0330084679589
"Ohio","Donald Trump","Change Research",44.6300574631748
"Ohio","Joe Biden","Change Research",40.1414613776289
"Ohio","Donald Trump","Change Research",44.89787138432
"Ohio","Cornel West","Change Research",1.57439840844406
"Ohio","Joe Biden","Change Research",40.3155105842304
"Ohio","Donald Trump","Change Research",44.7028742125319
"Ohio","Joe Manchin, III","Change Research",12.1971106679432
"Ohio","Cornel West","Change Research",1.54132481213471
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.47679169654
"New Hampshire","Chris Christie","University of New Hampshire Survey Center",26.2175715966862
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.5490235677525
"New Hampshire","Ron DeSantis","University of New Hampshire Survey Center",42.5596167492779
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.576760318178
"New Hampshire","Nikki Haley","University of New Hampshire Survey Center",39.7576556010188
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.5603142149698
"New Hampshire","Vivek G. Ramaswamy","University of New Hampshire Survey Center",28.8203697347373
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.2885977611713
"New Hampshire","Tim Scott","University of New Hampshire Survey Center",30.8380340829381
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.5396746727067
"New Hampshire","Donald Trump","University of New Hampshire Survey Center",45.8794627347972
"New Hampshire","Joe Biden","University of New Hampshire Survey Center",41.4674383097108
"New Hampshire","Mike Pence","University of New Hampshire Survey Center",31.4341942766666
"Pennsylvania","Joe Biden","National Public Affairs",40.8200570222072
"Pennsylvania","Donald Trump","National Public Affairs",45.209455457777
"New York","Joe Biden","Siena College",39.5963944572819
"New York","Donald Trump","Siena College",43.7835969252826
"Michigan","Joe Biden","Susquehanna Polling & Research Inc.",42.9346476608776
"Michigan","Donald Trump","Susquehanna Polling & Research Inc.",47.5494205963711
"Michigan","Joe Biden","Susquehanna Polling & Research Inc.",42.8380483944593
"Michigan","Ron DeSantis","Susquehanna Polling & Research Inc.",44.0183576991526
"Georgia","Joe Biden","Rasmussen Reports",41.0219474218291
"Georgia","Donald Trump","Rasmussen Reports",45.5637506929923
"Virginia","Joe Biden","Repass",39.2187342741224
"Virginia","Donald Trump","Repass",43.7652566606384
"Virginia","Joe Biden","Repass",39.2179280411769
"Virginia","Ron DeSantis","Repass",39.9453243169641
"Virginia","Joe Biden","Repass",39.099795624314
"Virginia","Glenn Youngkin","Repass",32.7274441510089
"Iowa","Joe Biden","Emerson College",41.0736102320693
"Iowa","Donald Trump","Emerson College",45.4926662357147
"Iowa","Joe Biden","Emerson College",41.0460989551716
"Iowa","Donald Trump","Emerson College",45.5233138609233
"Iowa","Cornel West","Emerson College",2.40409757003217
"North Carolina","Joe Biden","Change Research",40.1999932949363
"North Carolina","Donald Trump","Change Research",44.5582680195846
"California","Joe Biden","Public Policy Institute of California",40.3851723982004
"California","Donald Trump","Public Policy Institute of California",44.8547487638459
"California","Joe Biden","University of California Berkeley Institute of Governmental Studies",40.3990686932141
"California","Donald Trump","University of California Berkeley Institute of Governmental Studies",44.8111627951502
"Florida","Joe Biden","Big Data Poll",39.4126221995723
"Florida","Donald Trump","Big Data Poll",43.8142129579101
"Florida","Joe Biden","Big Data Poll",39.2702039934903
"Florida","Donald Trump","Big Data Poll",43.6774917049949
"Florida","Cornel West","Big Data Poll",0.643705003664565
"Florida","Joe Biden","Big Data Poll",39.2697715431907
"Florida","Ron DeSantis","Big Data Poll",40.2896146001036
"Florida","Joe Biden","Big Data Poll",39.310778710626
"Florida","Ron DeSantis","Big Data Poll",40.312229615606
"Florida","Cornel West","Big Data Poll",0.462046656445809
"Illinois","Joe Biden","Cor Services, Inc.",41.7260101470593
"Illinois","Donald Trump","Cor Services, Inc.",46.0501600605924
"Illinois","Joe Biden","Cor Services, Inc.",41.6004554719927
"Illinois","Ron DeSantis","Cor Services, Inc.",42.7055999687306
"Alabama","Joe Biden","WPA Intelligence",40.9563604145071
"Alabama","Donald Trump","WPA Intelligence",45.4969962031636
"New Mexico","Joe Biden","Public Policy Polling",43.0954073039174
"New Mexico","Donald Trump","Public Policy Polling",47.4386202903753
"New Mexico","Joe Biden","Public Policy Polling",43.0402836147082
"New Mexico","Ron DeSantis","Public Policy Polling",43.9857226487253
"Iowa","Joe Biden","Harris Insights & Analytics",40.1293003604459
"Iowa","Donald Trump","Harris Insights & Analytics",44.3603050800479
"Pennsylvania","Joe Biden","Franklin & Marshall College Center for Opinion Research",39.7202555162199
"Pennsylvania","Donald Trump","Franklin & Marshall College Center for Opinion Research",44.3621523570821
"Montana","Joe Biden","J.L. Partners",39.4921955785222
"Montana","Donald Trump","J.L. Partners",44.2828490609499
"Montana","Joe Biden","J.L. Partners",39.5423928837296
"Montana","Ron DeSantis","J.L. Partners",40.6328849498304
"New York","Joe Biden","Siena College",39.5946810023561
"New York","Donald Trump","Siena College",43.9643904329097
"Virginia","Joe Biden","Roanoke College Institute for Policy and Opinion Research",42.6718632645318
"Virginia","Donald Trump","Roanoke College Institute for Policy and Opinion Research",47.251927638434
"New Hampshire","Joe Biden","Emerson College",41.0305793074632
"New Hampshire","Donald Trump","Emerson College",45.7002838414611
"New Hampshire","Joe Biden","Emerson College",41.0941009961766
"New Hampshire","Donald Trump","Emerson College",45.7652204731024
"New Hampshire","Cornel West","Emerson College",2.32499968512845
"Michigan","Joe Biden","EPIC-MRA",41.4705545109904
"Michigan","Donald Trump","EPIC-MRA",45.8326450996625
"Kentucky","Joe Biden","Public Policy Polling",42.8964298796783
"Kentucky","Donald Trump","Public Policy Polling",47.5471687993063
"Arizona","Joe Biden","Emerson College",41.3069632383146
"Arizona","Donald Trump","Emerson College",45.8040857517039
"Arizona","Joe Biden","Emerson College",41.1617014901908
"Arizona","Donald Trump","Emerson College",45.7404997035606
"Arizona","Cornel West","Emerson College",2.36836206265104
"Michigan","Joe Biden","Emerson College",41.1397986989801
"Michigan","Donald Trump","Emerson College",45.6415684472528
"Michigan","Joe Biden","Emerson College",41.148144843143
"Michigan","Donald Trump","Emerson College",45.6521422281234
"Michigan","Cornel West","Emerson College",2.47824925730294
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.6797181327772
"Ohio","Donald Trump","Ohio Northern University Institute for Civics and Public Policy",45.249509905976
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.493977718948
"Ohio","Ron DeSantis","Ohio Northern University Institute for Civics and Public Policy",41.7313038875921
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.8281284561544
"Ohio","Mike Pence","Ohio Northern University Institute for Civics and Public Policy",30.6513324405875
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.6232875625097
"Ohio","Tim Scott","Ohio Northern University Institute for Civics and Public Policy",30.3110309221264
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.5200331566352
"Ohio","Nikki Haley","Ohio Northern University Institute for Civics and Public Policy",38.9009609551627
"Ohio","Joe Biden","Ohio Northern University Institute for Civics and Public Policy",40.7007500660601
"Ohio","Chris Christie","Ohio Northern University Institute for Civics and Public Policy",25.5093222126974
"Virginia","Joe Biden","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",39.5944992576594
"Virginia","Donald Trump","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",44.1770552559796
"Virginia","Joe Biden","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",39.7391779629275
"Virginia","Ron DeSantis","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",40.6527065675534
"Virginia","Joe Biden","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",39.6134939922794
"Virginia","Glenn Youngkin","Virginia Commonwealth University L. Douglas Wilder School of Government and Public Affairs",33.4880415726075
"Arizona","Joe Biden","Public Opinion Strategies",42.8930615804052
"Arizona","Ron DeSantis","Public Opinion Strategies",43.8761467380754
"Arizona","Joe Biden","Public Opinion Strategies",43.0208396596113
"Arizona","Donald Trump","Public Opinion Strategies",47.5132687867886
"Alaska","Joe Biden","Alaska Survey Research",39.8687390283529
"Alaska","Donald Trump","Alaska Survey Research",44.3447807131185
"Michigan","Joe Biden","Mitchell Research & Communications",40.5462876922957
"Michigan","Donald Trump","Mitchell Research & Communications",44.98341994717
"Michigan","Joe Biden","Mitchell Research & Communications",40.4409187675975
"Michigan","Ron DeSantis","Mitchell Research & Communications",41.5444556423889
"Ohio","Joe Biden","Suffolk University",39.8742573949854
"Ohio","Donald Trump","Suffolk University",44.2348943608009
"Ohio","Cornel West","Suffolk University",0.985023341118063
"Ohio","Joe Biden","Suffolk University",39.7509407866097
"Ohio","Ron DeSantis","Suffolk University",40.6691610144185
"Ohio","Cornel West","Suffolk University",1.06595513915346
"Iowa","Joe Biden","Big Data Poll",39.1818745751979
"Iowa","Donald Trump","Big Data Poll",43.5410499699146
"Iowa","Joe Biden","Big Data Poll",39.1988221299277
"Iowa","Ron DeSantis","Big Data Poll",40.1875969643608
"New Hampshire","Joe Biden","American Pulse Research & Polling",43.489072694639
"New Hampshire","Donald Trump","American Pulse Research & Polling",47.7951260218762
"New Hampshire","Robert F. Kennedy","American Pulse Research & Polling",14.0480999535424
"New Hampshire","Donald Trump","American Pulse Research & Polling",48.0118921968144
"New Hampshire","Joe Biden","American Pulse Research & Polling",43.4995420944116
"New Hampshire","Tim Scott","American Pulse Research & Polling",33.1038562862665
"New Hampshire","Robert F. Kennedy","American Pulse Research & Polling",13.8499907679628
"New Hampshire","Tim Scott","American Pulse Research & Polling",33.0768345266942
"Michigan","Joe Biden","Public Opinion Strategies",42.9736127545659
"Michigan","Ron DeSantis","Public Opinion Strategies",43.8565780364225
"Michigan","Joe Biden","Public Opinion Strategies",42.9802874270944
"Michigan","Donald Trump","Public Opinion Strategies",47.5471785255023
"Nevada","Joe Biden","Public Opinion Strategies",42.9099143900833
"Nevada","Ron DeSantis","Public Opinion Strategies",44.0051997920105
"Nevada","Joe Biden","Public Opinion Strategies",42.9303005237895
"Nevada","Donald Trump","Public Opinion Strategies",47.496182225648
"Florida","Joe Biden","Florida Atlantic University PolCom Lab/Mainstreet Research",41.4693560724304
"Florida","Donald Trump","Florida Atlantic University PolCom Lab/Mainstreet Research",45.7959488902737
"Florida","Joe Biden","Florida Atlantic University PolCom Lab/Mainstreet Research",41.2405403426344
"Florida","Ron DeSantis","Florida Atlantic University PolCom Lab/Mainstreet Research",42.3671593987351
"California","Joe Biden","Public Policy Institute of California",40.5348927400849
"California","Donald Trump","Public Policy Institute of California",44.9861340542744
"Arizona","Joe Biden","Prime Group",44.0119592965037
"Arizona","Donald Trump","Prime Group",48.327209480214
"Georgia","Joe Biden","Prime Group",43.9932689125228
"Georgia","Donald Trump","Prime Group",48.5135816606084
"Michigan","Joe Biden","Prime Group",43.8760117998736
"Michigan","Donald Trump","Prime Group",48.4006001995005
"North Carolina","Joe Biden","Prime Group",43.8069481206869
"North Carolina","Donald Trump","Prime Group",48.4673022722339
"Nevada","Joe Biden","Prime Group",44.0860644594958
"Nevada","Donald Trump","Prime Group",48.4125915985088
"Pennsylvania","Joe Biden","Prime Group",44.0503921733441
"Pennsylvania","Donald Trump","Prime Group",48.5328210832663
"Wisconsin","Joe Biden","Prime Group",44.066324744371
"Wisconsin","Donald Trump","Prime Group",48.4189285979123
"Pennsylvania","Joe Biden","Quinnipiac University",41.8438645956365
"Pennsylvania","Donald Trump","Quinnipiac University",46.4000330991013
"New York","Joe Biden","Siena College",39.555459144478
"New York","Donald Trump","Siena College",44.1675251688224
"New Hampshire","Joe Biden","Saint Anselm College Survey Center",40.5281898251291
"New Hampshire","Donald Trump","Saint Anselm College Survey Center",45.02983514157
"New Hampshire","Joe Biden","Saint Anselm College Survey Center",40.8014584139727
"New Hampshire","Ron DeSantis","Saint Anselm College Survey Center",41.4197789994018
"Tennessee","Joe Biden","Targoz Market Research",40.355272354183
"Tennessee","Donald Trump","Targoz Market Research",45.012945684784
"Tennessee","Joe Biden","Targoz Market Research",40.3097744564309
"Tennessee","Donald Trump","Targoz Market Research",44.9633795781938
"Tennessee","Joe Biden","Targoz Market Research",40.5449908204227
"Tennessee","Ron DeSantis","Targoz Market Research",41.5363109221179
"Tennessee","Joe Biden","Targoz Market Research",40.3697881957268
"Tennessee","Ron DeSantis","Targoz Market Research",41.3094121437218
"Arizona","Joe Biden","Public Opinion Strategies",43.0552747849991
"Arizona","Ron DeSantis","Public Opinion Strategies",43.9727747134119
"Arizona","Joe Biden","Public Opinion Strategies",43.1117833117002
"Arizona","Donald Trump","Public Opinion Strategies",47.5751775472996
"Georgia","Joe Biden","Public Opinion Strategies",43.1813417742985
"Georgia","Ron DeSantis","Public Opinion Strategies",44.1524525018549
"Georgia","Joe Biden","Public Opinion Strategies",42.9635123502486
"Georgia","Donald Trump","Public Opinion Strategies",47.4685270827845
"Pennsylvania","Joe Biden","Public Opinion Strategies",43.127526834688
"Pennsylvania","Ron DeSantis","Public Opinion Strategies",44.010251947211
"Pennsylvania","Joe Biden","Public Opinion Strategies",43.0188503160128
"Pennsylvania","Donald Trump","Public Opinion Strategies",47.5715695701004
